"14661857","Q109588",14661857,"Serge_Haroche","Serge Haroche","PHYSICIST",0,"M",,TRUE,55,24,"Casablanca",33.53333333,-7.58333333,7301,"Morocco","1944-09-11",1944,,,,,,,,"West Africa - France",,FALSE,7.017665669214183,76,29110,3.5823456165228027,69.21412871252622
"1306229","Q65350",1306229,"Carl_Friedrich_von_Weizsäcker","Carl Friedrich von Weizsäcker","PHYSICIST",0,"M",,FALSE,40,24,"Kiel",54.32333333,10.13944444,59673,"Germany","1912-06-28",1912,"Starnberg",47.99722222,11.34055556,803248,"Germany","2007-04-28",2007,"Germany",,FALSE,4.4840950834819475,108,66686,3.7814332677012823,69.20325544926968
"79836","Q156942",79836,"Charles_Wheatstone","Charles Wheatstone","PHYSICIST",1.7979136815961896,"M",,FALSE,38,24,"Barnwood",51.864,-2.202,1461800,"United Kingdom","1802-02-06",1802,"Paris",48.856613,2.352222,22989,"France","1875-10-19",1875,,"France",FALSE,6.362520313782965,218,20200,3.4791534254392507,69.18550883703905
"144230","Q281020",144230,"Pierre_Louis_Dulong","Pierre Louis Dulong","PHYSICIST",5.173926485713111,"M",,FALSE,31,24,"Rouen",49.44277778,1.08861111,49114,"France","1785-02-12",1785,"Paris",48.856613,2.352222,22989,"France","1838-07-19",1838,"France","France",FALSE,10.757788370243556,235,5383,1.867204161484158,69.17879076386536
"88254","Q327185",88254,"Thomas_Johann_Seebeck","Thomas Johann Seebeck","PHYSICIST",38.674062755600296,"M",,FALSE,25,24,"Tallinn",59.43722222,24.74527778,31577,"Estonia","1770-04-09",1770,"Berlin",52.52,13.405,3354,"Germany","1831-12-10",1831,"Russia","Prussia",FALSE,9.389438049853748,250,9922,1.7940602609926322,69.16340379295309
"1142530","Q164784",1142530,"Jean_Gaston_Darboux","Jean Gaston Darboux","MATHEMATICIAN",0,"M",,FALSE,35,24,"Nîmes",43.838,4.361,102720,"France","1842-08-14",1842,"Paris",48.856613,2.352222,22989,"France","1917-02-23",1917,"France","France",FALSE,10.132274290390706,178,7133,2.330573447866711,69.13501262914404
"670471","Q71024",670471,"Klaus_von_Klitzing","Klaus von Klitzing","PHYSICIST",0,"M",,TRUE,60,24,"Środa Wielkopolska",52.23333333,17.28333333,386773,"Poland","1943-06-28",1943,,,,,,,,,,FALSE,7.265138974315664,77,21430,3.9749776107491117,69.13352054793862
"17054160","Q104104",17054160,"Andre_Geim","Andre Geim","PHYSICIST",0,"M",,TRUE,64,24,"Sochi",43.58527778,39.72027778,88314,"Russia","1958-10-21",1958,,,,,,,,"Soviet Union",,FALSE,10.490136200035518,62,54857,3.183061317554548,69.1201167972567
"894995","Q434131",894995,"Jan_Ingenhousz","Jan Ingenhousz","PHYSICIST",1.003143119158229,"M",,FALSE,29,23,"Breda",51.58333333,4.78333333,1098285,"Netherlands","1730-12-08",1730,"Calne",51.438,-2.005,893027,"United Kingdom","1799-09-07",1799,"Netherlands",,FALSE,7.609106034194333,290,13014,2.3810318338352325,69.09312260855728
"821517","Q84292",821517,"Richard_von_Mises","Richard von Mises","MATHEMATICIAN",2.491271167442189,"M",,FALSE,31,23,"Lviv",49.83,24.01416667,49968,"Ukraine","1883-04-19",1883,"Boston",42.35805556,-71.06361111,24437894,"United States","1953-07-14",1953,"Austria","United States",FALSE,7.958950352486221,137,18026,2.4017934225054414,69.09177141082216
"1080699","Q310996",1080699,"Jean-François_Pilâtre_de_Rozier","Jean-François Pilâtre de Rozier","PHYSICIST",5.1553365792814905,"M",,FALSE,32,23,"Metz",49.12027778,6.17777778,57906,"France","1754-03-30",1754,"Wimille",50.7639,1.6336,13819432,"France","1785-06-15",1785,"France",,FALSE,6.277437763165692,266,19294,2.7513530151628376,69.0906661943931
"2142322","Q556543",2142322,"Gérard_Mourou","Gérard Mourou","PHYSICIST",7.196036856036433,"M",,TRUE,48,23,"Albertville",45.6767,6.3933,62905,"France","1944-06-22",1944,,,,,,,,,,FALSE,8.837069942840099,76,19059,3.0305612804074076,69.04687420342805
"317485","Q212081",317485,"Laurent_Schwartz","Laurent Schwartz","MATHEMATICIAN",0,"M",,FALSE,35,23,"Paris",48.856613,2.352222,22989,"France","1915-03-05",1915,"14th arrondissement of Paris",48.83302222,2.32688889,87176,"France","2002-07-04",2002,"France",,FALSE,6.7044515848090285,105,27138,2.7691899793232513,69.02871891470416
"233695","Q93538",233695,"Paul_Guldin","Paul Guldin","MATHEMATICIAN",1.7452279888555626,"M",,FALSE,25,23,"Mels",47.05,9.41666667,6784959,"Switzerland","1577-06-12",1577,"Graz",47.06666667,15.43333333,48946,"Austria","1643-11-03",1643,,"Austria",FALSE,10.790124399588032,443,3963,1.5101495490218149,69.02784136122979
"567445","Q123514",567445,"Jakob_Steiner","Jakob Steiner","MATHEMATICIAN",61.96786733852493,"M",,FALSE,31,23,"Utzenstorf",47.13333333,7.55,6131484,"Switzerland","1796-03-18",1796,"Bern",46.94805556,7.4475,49749,"Switzerland","1863-04-01",1863,,"Switzerland",FALSE,8.968126238099643,224,8510,2.179023778496405,68.94353421818334
"179945","Q246517",179945,"Jean_Baptiste_Joseph_Delambre","Jean Baptiste Joseph Delambre","MATHEMATICIAN",1.1896272365412626,"M",,FALSE,30,23,"Amiens",49.892,2.299,81830,"France","1749-09-19",1749,"Paris",48.856613,2.352222,22989,"France","1822-08-19",1822,"France","France",FALSE,9.12043675299362,271,7214,2.0543777665613208,68.9415140742013
"470625","Q65332",470625,"Constantin_Carathéodory","Constantin Carathéodory","MATHEMATICIAN",93.52215294116208,"M",,FALSE,36,23,"Berlin",52.52,13.405,3354,"Germany","1873-09-13",1873,"Munich",48.13333333,11.56666667,19058,"Germany","1950-02-02",1950,"Germany",,FALSE,6.224064720808544,147,22861,2.849096572557272,68.90581555461021
"1739664","Q461062",1739664,"Al-Karaji","Al-Karaji","MATHEMATICIAN",6.946671081084328,"M",,FALSE,22,23,"Karaj",35.83555556,51.01027778,978698,"Iran","0953-04-13",953,,,,,,,1029,,,FALSE,7.435233726551003,1067,10593,1.7021206103662154,68.90483593684301
"2205848","Q190495",2205848,"Henry_Way_Kendall","Henry Way Kendall","PHYSICIST",0,"M",,FALSE,53,23,"Boston",42.35805556,-71.06361111,24437894,"United States","1926-12-09",1926,"Edward Ball Wakulla Springs State Park",30.23277778,-84.29222222,30863095,"United States","1999-02-15",1999,"United States",,FALSE,10.813274068312632,94,6020,3.5652101096690165,68.89872900231394
"193204","Q155773",193204,"Masatoshi_Koshiba","Masatoshi Koshiba","PHYSICIST",0,"M",,TRUE,63,23,"Toyohashi",34.76916667,137.39152778,6792962,"Japan","1926-09-19",1926,,,,,,,,,,FALSE,4.274114031778561,94,41847,5.472599551662822,68.89796686604078
"1438792","Q357154",1438792,"Gösta_Mittag-Leffler","Gösta Mittag-Leffler","MATHEMATICIAN",77.08059686147928,"M",,FALSE,28,23,"Stockholm",59.32944444,18.06861111,26741,"Sweden","1846-03-16",1846,"Djursholm",59.39722222,18.0875,534605,"Sweden","1927-07-07",1927,"Sweden",,FALSE,9.50131184112788,174,9649,1.9284880462064338,68.88774280281437
"227039","Q435718",227039,"Pedro_Nunes","Pedro Nunes","MATHEMATICIAN",5.029319111941431,"M",,FALSE,25,23,"Alcácer do Sal",38.3725,-8.51361111,1853901,"Portugal","1502-01-01",1502,"Coimbra",40.21111111,-8.42916667,378109,"Portugal",,1577,,"Portugal",FALSE,6.188454550559935,518,15317,2.23001407658954,68.87314922393676
"87918","Q354377",87918,"Conon_of_Samos","Conon of Samos","MATHEMATICIAN",2.3781284859145067,"M",,FALSE,29,23,"Samos",37.75,26.83333333,3333684,"Greece","0280-01-01 BC",-280,"Alexandria",31.2,29.91666667,3080,"Egypt","0221-01-01 BC",-221,,"Egypt",FALSE,10.245132488232285,2300,3810,2.045776179852057,68.87307775088121
"1262909","Q107422",1262909,"Herbert_A._Hauptman","Herbert A. Hauptman","MATHEMATICIAN",0,"M",,FALSE,48,23,"New York City",40.71274,-74.005974,645042,"United States","1917-02-14",1917,"Buffalo, New York",42.90472222,-78.84944444,3985,"United States","2011-10-23",2011,"United States",,FALSE,12.156574960714856,103,4485,3.02617843147605,68.8281940231536
"789046","Q153210",789046,"Jack_Steinberger","Jack Steinberger","PHYSICIST",0,"M",,TRUE,53,23,"Bad Kissingen",50.2,10.06666667,1431076,"Germany","1921-05-25",1921,,,,,,,,,,FALSE,8.695351674348593,99,9239,3.787881104211491,68.82233441048687
"30871443","Q107407",30871443,"Hugh_David_Politzer","Hugh David Politzer","PHYSICIST",0,"M",,TRUE,59,23,"New York City",40.71274,-74.005974,645042,"United States","1949-08-31",1949,,,,,,,,"United States",,FALSE,16.27453633289201,71,6475,2.9617053446785815,68.80713995327594
"439770","Q2383120",439770,"Abu_Nasr_Mansur","Abu Nasr Mansur","MATHEMATICIAN",12.600616601824674,"M",,FALSE,21,23,"Gilan Province",37.2774,49.589,210689,"Iran","0960-01-01",960,"Ghazni",33.54916667,68.42333333,370315,"Afghanistan",,1036,,,FALSE,9.240425143075047,1060,6143,1.4551823876497956,68.78969156519524
"391106","Q716293",391106,"Moshé_Feldenkrais","Moshé Feldenkrais","PHYSICIST",1.8108071040614744,"M",,FALSE,18,23,"Ukraine",49,32,,"Ukraine","1904-05-06",1904,"Tel Aviv",32.06666667,34.78333333,31453,"Israel","1984-07-01",1984,,"Israel",FALSE,7.1964508052116924,116,42568,1.5709539823720498,68.78234307035936
"998087","Q459921",998087,"Ibn_Yunus","Ibn Yunus","MATHEMATICIAN",11.081655826280713,"M",,FALSE,29,23,"Fustat",30,31.23333333,1399689,"Egypt","0950-01-01",950,"Cairo",30.03333333,31.23333333,6293,"Egypt","1009-06-06",1009,,"Fatimid",FALSE,6.944029804113708,1070,9168,2.3721934064741927,68.75464253411339
"355931","Q310755",355931,"Camille_Jordan","Camille Jordan","MATHEMATICIAN",0,"M",,FALSE,37,23,"Lyon",45.76,4.84,8638634,"France","1838-01-05",1838,"Paris",48.856613,2.352222,22989,"France","1922-01-22",1922,"France","France",TRUE,7.567080684658775,182,12583,3.036857865157232,68.75394531760148
"652623","Q93479",652623,"Otto_Robert_Frisch","Otto Robert Frisch","PHYSICIST",71.42912494784984,"M",,FALSE,38,23,"Vienna",48.2,16.36666667,55866,"Austria","1904-10-01",1904,"Cambridge",52.20527778,0.11916667,36995,"United Kingdom","1979-09-22",1979,"Austria","United Kingdom",FALSE,7.634724320893164,116,15026,2.838395401298124,68.73225627364697
"46075","Q161846",46075,"Kazimierz_Kuratowski","Kazimierz Kuratowski","MATHEMATICIAN",0,"M",,FALSE,41,23,"Warsaw",52.23333333,21.01666667,32908,"Poland","1896-02-02",1896,"Warsaw",52.23333333,21.01666667,32908,"Poland","1980-06-18",1980,"Russia","Poland",FALSE,8.491258737687279,124,9912,2.843359149612767,68.71975854870155
"7710506","Q76687",7710506,"Georg_Bednorz","Georg Bednorz","PHYSICIST",0,"M",,TRUE,64,23,"Neuenkirchen, Westphalia",52.24111111,7.36888889,4164289,"Germany","1950-05-16",1950,,,,,,,,,,FALSE,13.669553548494882,70,8758,3.063270905524994,68.67553846453443
"286549","Q60582",286549,"Thomas_Abbt","Thomas Abbt","MATHEMATICIAN",4.96236041135926,"M",,FALSE,28,23,"Ulm",48.4,9.98333333,189455,"Germany","1738-11-25",1738,"Bückeburg",52.26083333,9.04916667,152981,"Germany","1766-11-03",1766,,,FALSE,11.600980124899973,282,3742,1.7359785745957717,68.65367695098746
"591375","Q313059",591375,"Willem_de_Sitter","Willem de Sitter","MATHEMATICIAN",1.0063174075596344,"M",,FALSE,36,23,"Sneek",53.03333333,5.66666667,118500,"Netherlands","1872-05-06",1872,"Leiden",52.16666667,4.48333333,46599,"Netherlands","1934-11-20",1934,,"Netherlands",FALSE,9.530357062436645,148,7924,2.5788764150077252,68.65084777129789
"766055","Q324968",766055,"Sergey_Ivanovich_Vavilov","Sergey Ivanovich Vavilov","PHYSICIST",69.96802545272065,"M",,FALSE,36,23,"Moscow",55.75583333,37.61722222,19004,"Russia","1891-03-24",1891,"Moscow",55.75583333,37.61722222,19004,"Russia","1951-01-25",1951,"Russia","Soviet Union",FALSE,6.347843030904234,129,23952,3.142107083422412,68.64283938136266
"711870","Q370226",711870,"Nathan_Rosen","Nathan Rosen","PHYSICIST",52.118507001203604,"M",,FALSE,27,23,"Brooklyn",40.69277778,-73.99027778,47384,"United States","1909-03-22",1909,"Haifa",32.81666667,34.98333333,55606,"Israel","1995-12-18",1995,"United States",,FALSE,8.239985691642314,111,18426,2.0795670257399386,68.61419509633154
"305064","Q313454",305064,"Jan_Łukasiewicz","Jan Łukasiewicz","MATHEMATICIAN",0,"M",,FALSE,37,23,"Lviv",49.83,24.01416667,49968,"Ukraine","1878-12-21",1878,"Dublin",53.35,-6.26666667,8504,"Ireland","1956-02-13",1956,"Austria","Ireland",FALSE,7.341166504954536,142,13730,2.809993757390575,68.56865356855998
"883598","Q223542",883598,"Allan_MacLeod_Cormack","Allan MacLeod Cormack","PHYSICIST",0,"M",,FALSE,47,23,"Johannesburg",-26.20444444,28.04555556,58893,"South Africa","1924-02-23",1924,"Winchester, Massachusetts",42.45222222,-71.1375,257292,"United States","1998-05-07",1998,"South Africa",,FALSE,8.660148442733494,96,10117,3.508253831740359,68.56675289313748
"172394","Q84289",172394,"Georg_von_Peuerbach","Georg von Peuerbach","MATHEMATICIAN",1.4180119049382314,"M",,FALSE,30,23,"Peuerbach",48.34555556,13.77416667,12340502,"Austria","1423-06-08",1423,"Vienna",48.2,16.36666667,55866,"Austria","1461-04-08",1461,,,FALSE,8.57308922711101,597,4776,2.2061861220025776,68.53092230351128
"7267936","Q179572",7267936,"George_Smoot","George Smoot","PHYSICIST",0,"M",,TRUE,63,23,"Yukon, Florida",30.23333333,-81.7,27999131,"United States","1945-02-20",1945,,,,,,,,,,FALSE,6.985690351621087,75,23988,4.499490586120127,68.48659692665655
"843038","Q520053",843038,"Joseph_Petzval","Joseph Petzval","MATHEMATICIAN",3.4777486216256293,"M",,FALSE,24,23,"Spišská Belá",49.18583333,20.45666667,7803527,"Slovakia","1807-01-06",1807,"Vienna",48.2,16.36666667,55866,"Austria","1891-09-19",1891,,"Austria",FALSE,9.046877417010235,213,8914,1.6472363451488494,68.436609297096
"322104","Q61201",322104,"Friedrich_Hund","Friedrich Hund","PHYSICIST",12.799199207369936,"M",,FALSE,29,23,"Karlsruhe",49.0092097,8.4039514,105036,"Germany","1896-02-04",1896,"Göttingen",51.53388889,9.93555556,23307013,"Germany","1997-03-31",1997,"Germany",,FALSE,7.496763057609319,124,17636,2.225783580678814,68.4208467409969
"278771","Q313248",278771,"Victor_D'Hondt","Victor D'Hondt","MATHEMATICIAN",1.1858618856480434,"M",,FALSE,30,23,"Ghent",51.05361111,3.72527778,12341,"Belgium","1841-11-20",1841,"Ghent",51.05361111,3.72527778,12341,"Belgium","1902-05-30",1902,"Belgium","Belgium",FALSE,9.404723231004523,179,6909,1.9177043649824126,68.4157837353587
"245351","Q57283",245351,"Emil_Artin","Emil Artin","MATHEMATICIAN",82.98137260047595,"M",,FALSE,35,23,"Vienna",48.2,16.36666667,55866,"Austria","1898-03-03",1898,"Hamburg",53.56527778,10.00138889,13467,"Germany","1962-12-20",1962,"Austria","West Germany",FALSE,5.689217670835746,122,28813,3.0694160056828244,68.37644509213929
"393542","Q312017",393542,"Stephen_Hales","Stephen Hales","PHYSICIST",1.5885672079644868,"M",,FALSE,29,23,"Bekesbourne",51.2576,1.1443,6550845,"United Kingdom","1677-09-17",1677,"Teddington",51.424,-0.332,24399437,"United Kingdom","1761-01-04",1761,,,FALSE,7.371827444504739,343,9441,2.4581506549861487,68.36171963720271
"150102","Q274377",150102,"Édouard_Lucas","Édouard Lucas","MATHEMATICIAN",39.8638383397424,"M",,FALSE,26,23,"Amiens",49.892,2.299,81830,"France","1842-04-04",1842,"Paris",48.856613,2.352222,22989,"France","1891-10-03",1891,"France","France",FALSE,8.881665599002094,178,10353,1.9898713125493115,68.32364397928555
"316603","Q457933",316603,"S._R._Ranganathan","S. R. Ranganathan","MATHEMATICIAN",3.483828474811184,"M",,FALSE,31,23,"Sirkazhi",11.239,79.736,8904104,"India","1892-08-12",1892,"Bangalore",12.98333333,77.58333333,44275267,"India","1972-09-27",1972,,"India",FALSE,6.173399562728485,128,27850,2.90496233805569,68.31779991855377
"152426","Q451293",152426,"Giovanni_Ceva","Giovanni Ceva","MATHEMATICIAN",26.317524724624054,"M",,FALSE,22,23,"Italy",43,12,14532,"Italy","1647-12-07",1647,"Mantua",45.15638889,10.79166667,50187,"Italy","1734-06-15",1734,"Papal States",,FALSE,8.98741834080596,373,6086,1.5134084235623029,68.2384753858313
"196880","Q382016",196880,"Gilles_de_Roberval","Gilles de Roberval","MATHEMATICIAN",4.5942407368483735,"M",,FALSE,23,23,"Roberval, Oise",49.2917,2.69,15920465,"France","1602-08-10",1602,"Paris",48.856613,2.352222,22989,"France","1675-10-27",1675,,"France",FALSE,7.457565360261926,418,9252,1.883602357528666,68.23327304582733
"1257367","Q712328",1257367,"Theodorus_of_Cyrene","Theodorus of Cyrene","MATHEMATICIAN",1.0409640024124691,"M",,FALSE,20,23,"Cyrene, Libya",32.825,21.85805556,85738,"Libya","0465-01-01 BC",-465,"Cyrene, Libya",32.825,21.85805556,85738,"Libya",,-398,,,FALSE,7.061990334855172,2485,11480,1.8136103299613282,68.21919070109657
"1621554","Q71015",1621554,"Horst_Ludwig_Störmer","Horst Ludwig Störmer","PHYSICIST",0,"M",,TRUE,59,23,"Frankfurt",50.11666667,8.68333333,10992,"Germany","1949-04-06",1949,,,,,,,,"Germany",,FALSE,15.06338704813964,71,5826,2.908343042543951,68.20712718972979
"29222","Q337325",29222,"Sam_Loyd","Sam Loyd","MATHEMATICIAN",1.7517629209878327,"M",,FALSE,27,23,"Philadelphia",39.95277778,-75.16361111,50585,"United States","1841-01-30",1841,"New York City",40.71274,-74.005974,645042,"United States","1911-04-11",1911,"United States","United States",FALSE,7.435227128859097,179,14678,2.2567381014956873,68.19285064721655
"52744","Q369762",52744,"Jean-Charles_de_Borda","Jean-Charles de Borda","PHYSICIST",1.1594616443388688,"M",,FALSE,28,23,"Dax, Landes",43.71,-1.05,716629,"France","1733-05-04",1733,"Paris",48.856613,2.352222,22989,"France","1799-02-19",1799,,"France",FALSE,7.974703609854951,287,7751,2.0933542680927237,68.16805867236154
"27802","Q335027",27802,"Seymour_Papert","Seymour Papert","MATHEMATICIAN",3.0249821195938096,"M",,FALSE,34,23,"Pretoria",-25.74611111,28.18805556,25002,"South Africa","1928-02-29",1928,"Blue Hill, Maine",44.41388889,-68.58666667,18998737,"United States","2016-07-31",2016,"South Africa",,FALSE,6.79603017934435,92,23244,2.9655558206099006,68.16234926241792
"252048","Q192715",252048,"Samuel_C._C._Ting","Samuel C. C. Ting","PHYSICIST",0,"M",,TRUE,55,23,"Ann Arbor, Michigan",42.28138889,-83.74833333,2067,"United States","1936-01-27",1936,,,,,,,,"United States",,FALSE,4.87672551194359,84,27143,4.40089213249484,68.14481050003373
"684854","Q78510",684854,"Walter_Kohn","Walter Kohn","PHYSICIST",0,"M",,FALSE,48,23,"Vienna",48.2,16.36666667,55866,"Austria","1923-03-09",1923,"Santa Barbara, California",34.41666667,-119.7,108139,"United States","2016-04-19",2016,"Austria",,FALSE,8.057944441087354,97,9792,3.6749412547155758,68.13643139857845
"396743","Q193503",396743,"Kenneth_G._Wilson","Kenneth G. Wilson","PHYSICIST",0,"M",,FALSE,56,23,"Waltham, Massachusetts",42.380596000000004,-71.235005,24437894,"United States","1936-06-08",1936,"Saco, Maine",43.51055556,-70.445,116283,"United States","2013-06-15",2013,,,FALSE,7.81586224639656,84,9773,4.241842758794682,68.13170863206616
"233211","Q213579",233211,"Ernst_Chladni","Ernst Chladni","PHYSICIST",12.482086130239306,"M",,FALSE,37,23,"Wittenberg",51.8671,12.6484,48827,"Germany","1756-11-30",1756,"Wrocław",51.1,17.03333333,33603,"Poland","1827-04-03",1827,"Saxony","Prussia",FALSE,5.823820322660001,264,14384,3.46801609544249,68.12348364677692
"341048","Q57228",341048,"Ferdinand_Georg_Frobenius","Ferdinand Georg Frobenius","MATHEMATICIAN",110.84539860815464,"M",,FALSE,31,23,"Charlottenburg",52.51666667,13.3,390622,"Germany","1849-10-26",1849,"Berlin",52.52,13.405,3354,"Germany","1917-08-03",1917,"Prussia","Germany",TRUE,7.980499343324794,171,10735,2.517298167232543,68.10055012639764
"61636","Q211642",61636,"Lars_Ahlfors","Lars Ahlfors","MATHEMATICIAN",0,"M",,FALSE,41,23,"Helsinki",60.17083333,24.9375,13696,"Finland","1907-04-18",1907,"Pittsfield, Massachusetts",42.45,-73.25,116694,"United States","1996-10-11",1996,"Russia",,FALSE,8.641209982844886,113,8561,3.067226302772901,68.08948766403195
"51337689","Q27221300",51337689,"Mary_Jackson_(engineer)","Mary Jackson","MATHEMATICIAN",2.5599903423570813,"F",,FALSE,27,23,"Hampton, Virginia",37.034946,-76.360126,91310,"United States","1921-04-09",1921,"Hampton, Virginia",37.034946,-76.360126,91310,"United States","2005-02-11",2005,,,FALSE,3.477387744872936,99,141552,3.274540368826698,68.06133951923337
"547426","Q318057",547426,"Paolo_Ruffini","Paolo Ruffini","MATHEMATICIAN",0,"M",,FALSE,31,23,"Italy",43,12,,"Italy","1765-09-22",1765,"Modena",44.64694444,10.92555556,62418,"Italy","1822-05-10",1822,,,FALSE,4.633355882947008,255,29116,3.130456894086818,68.05246332637282
"10899167","Q202168",10899167,"Toshihide_Maskawa","Toshihide Maskawa","PHYSICIST",0,"M",,TRUE,55,23,"Nagoya",35.18333333,136.9,61720,"Japan","1940-02-07",1940,,,,,,,,"Japan",,FALSE,5.028579135735086,80,26706,4.619917723637944,68.04897848442465
"1559834","Q420427",1559834,"Xu_Guangqi","Xu Guangqi","MATHEMATICIAN",2.5431012205518257,"M",,FALSE,26,23,"Shanghai",31.22861111,121.47472222,27643,"China","1562-05-04",1562,"Beijing",39.90666667,116.3975,18603746,"China","1633-11-08",1633,,,FALSE,4.475430507068053,458,23105,2.505353974048791,68.03461014668096
"2252716","Q318067",2252716,"Michel_Chasles","Michel Chasles","MATHEMATICIAN",28.80587108340126,"M",,FALSE,33,23,"Épernon",48.6114,1.675,3174853,"France","1793-11-15",1793,"Paris",48.856613,2.352222,22989,"France","1880-12-18",1880,,"France",FALSE,6.765566030273611,227,10914,2.635136516744534,68.02587043008167
"210399","Q335086",210399,"Henry_Briggs_(mathematician)","Henry Briggs","MATHEMATICIAN",43.297153227005346,"M",,FALSE,31,23,"Yorkshire",54,-2,36637,"United Kingdom","1561-02-01",1561,"Oxford",51.75194444,-1.25777778,22308,"United Kingdom","1630-01-26",1630,,"United Kingdom",FALSE,6.306379540425646,459,8469,2.6059526116627754,68.02536142118664
"1086307","Q336780",1086307,"Thomas_Simpson","Thomas Simpson","MATHEMATICIAN",32.403806314686214,"M",,FALSE,27,23,"Market Bosworth",52.6239,-1.4017,422445,"United Kingdom","1710-08-20",1710,"Amiens",49.892,2.299,81830,"France","1761-05-14",1761,,"France",FALSE,8.195438591299114,310,6838,2.0586084683386785,67.99182791588703
"1944319","Q451566",1944319,"Menaechmus","Menaechmus","MATHEMATICIAN",10.213707208318679,"M",,FALSE,25,23,"Greece",39,22,12108,"Greece",,-375,"Cyzicus",40.38,27.89,82466,"Turkey",,-300,"Greeks",,FALSE,7.214881776417176,2395,7114,2.029992783877351,67.96608174350158
"63091","Q359592",63091,"Piet_Hein_(scientist)","Piet Hein","MATHEMATICIAN",5.473270327592192,"M",,FALSE,28,23,"Copenhagen",55.67611111,12.56833333,5166,"Denmark","1905-12-16",1905,"Funen",55.35,10.35,14983541,"Denmark","1996-04-17",1996,"Denmark",,FALSE,7.205646780152569,115,18477,2.3021801021258357,67.94770844172025
"194799","Q313872",194799,"Helge_von_Koch","Helge von Koch","MATHEMATICIAN",93.58786699266683,"M",,FALSE,25,23,"Stockholm",59.32944444,18.06861111,26741,"Sweden","1870-01-25",1870,"Danderyd Municipality",59.4,18.08333333,128302,"Sweden","1924-03-11",1924,"Sweden",,FALSE,10.616082534833362,150,6877,1.8029016647489207,67.93812243415756
"180079","Q319212",180079,"Karl_Guthe_Jansky","Karl Guthe Jansky","PHYSICIST",6.227105816820015,"M",,FALSE,40,23,"Norman, Oklahoma",35.22,-97.44,130118,"United States","1905-10-22",1905,"Red Bank, New Jersey",40.348722,-74.066528,125505,"United States","1950-02-14",1950,,"United States",FALSE,8.533711896611463,115,8466,3.056256452709163,67.91763644579109
"784","Q333402",784,"Alfred_Korzybski","Alfred Korzybski","MATHEMATICIAN",2.034012996465335,"M",,FALSE,26,23,"Warsaw",52.23333333,21.01666667,32908,"Poland","1879-07-03",1879,"Lakeville, Connecticut",41.9645277778,-73.4407777778,5556,"United States","1950-03-01",1950,"Russia",,FALSE,6.120440248845369,141,27151,2.468455250001288,67.91673929834545
"3100856","Q213577",3100856,"Maria_Reiche","Maria Reiche","MATHEMATICIAN",13.427628472455805,"F",,FALSE,35,23,"Dresden",51.03333333,13.73333333,37410,"Germany","1903-05-15",1903,"Lima",-12.05,-77.03333333,85423,"Peru","1998-06-08",1998,"Germany",,FALSE,4.243036323747476,117,53611,3.7258925521816533,67.90639589775857
"532653","Q470531",532653,"Seki_Takakazu","Seki Takakazu","MATHEMATICIAN",57.849517374757966,"M",,FALSE,28,23,"Edo",35.68944444,139.69166667,10191,"Japan","1642-01-01",1642,"Japan",36,138,15573,"Japan","1708-10-24",1708,,"Japan",FALSE,3.508632741237722,378,46681,3.354127352343225,67.87230452241498
"396615","Q153201",396615,"John_Robert_Schrieffer","John Robert Schrieffer","PHYSICIST",0,"M",,FALSE,58,23,"Oak Park, Illinois",41.88333333,-87.8,111027,"United States","1931-05-31",1931,"Tallahassee, Florida",30.455,-84.25333333,57700,"United States","2019-07-27",2019,"United States",,FALSE,7.50952865539751,89,8951,4.463666633568993,67.86676342999114
"43591","Q274223",43591,"Édouard_Roche","Édouard Roche","MATHEMATICIAN",2.8876947040915075,"M",,FALSE,32,23,"Montpellier",43.6119,3.8772,73369,"France","1820-10-17",1820,"Montpellier",43.6119,3.8772,73369,"France","1883-04-27",1883,"France","France",FALSE,9.986138942389177,200,4178,2.014030972903299,67.86328781547155
"239126","Q371877",239126,"William_Jones_(mathematician)","William Jones","MATHEMATICIAN",11.591387544478906,"M",,FALSE,25,23,"Anglesey",53.28333333,-4.33333333,18932156,"United Kingdom","1675-01-01",1675,"London",51.50722222,-0.1275,17867,"United Kingdom","1749-07-03",1749,,"United Kingdom",FALSE,7.006325082597804,345,10806,2.335406927517526,67.84601278851565
"2235670","Q93450",2235670,"Leo_Perutz","Leo Perutz","MATHEMATICIAN",2.170055081247845,"M",,FALSE,25,23,"Prague",50.08333333,14.41666667,23844,"Czechia","1882-11-02",1882,"Bad Ischl",47.72027778,13.63333333,1602703,"Austria","1957-08-25",1957,"Austria",,FALSE,7.051750306696408,138,17647,2.035769809853602,67.79579573465342
"499180","Q353438",499180,"Tullio_Levi-Civita","Tullio Levi-Civita","MATHEMATICIAN",239.35172384652884,"M",,FALSE,33,23,"Padua",45.41666667,11.86666667,50240,"Italy","1873-03-29",1873,"Rome",41.88333333,12.5,25458,"Italy","1941-12-29",1941,"Italy","Italy",FALSE,6.65789424133229,147,14405,2.7033242276679585,67.7940450697274
"896740","Q202138",896740,"Daniel_C._Tsui","Daniel C. Tsui","PHYSICIST",0,"M",,TRUE,54,23,"Henan",33.9,113.5,166408,"China","1939-02-28",1939,,,,,,,,,,FALSE,5.606950693302358,81,17773,4.164849250110291,67.76766728255096
