dt,Italy,Spain,Germany,France,Switzerland,Slovenia,Belgium,United Kingdom,Ireland,Netherlands,Croatia,Serbia,Portugal,Austria,Greece,id
1927-08-01,22.336,22.02,16.793,18.662,15.321,19.478,17.169999999999998,13.916,14.758,17.291999999999998,21.675,21.416,21.061,15.385,25.227,331
1927-09-01,19.011,18.639,13.776,16.472,12.347,16.203,14.375,11.061,11.993,14.618,18.294,17.947,18.366,12.378,22.426,332
1927-10-01,13.576,15.416,8.5,13.385000000000002,7.476,10.043,10.201,9.305,10.609000000000002,10.687,11.683,10.691,16.991,6.343,16.621,333
1927-11-01,11.079,9.035,2.6619999999999995,9.755,3.181,6.29,4.684,5.7890000000000015,6.94,4.848,8.449,6.77,10.797,1.861,13.236,334
1927-12-01,6.087000000000001,7.215,-2.8200000000000003,6.377999999999999,-1.6030000000000002,-0.979,-0.7380000000000004,2.236,4.176,-0.4289999999999994,0.4240000000000004,-2.324,9.377,-4.663,7.525,335
1928-01-01,5.432,5.823,1.1750000000000005,7.862999999999999,-0.1799999999999997,0.4039999999999999,3.45,4.865,6.03,3.718,1.713,-1.2819999999999998,8.005,-2.217,6.412000000000001,336
1928-02-01,5.962000000000001,8.773,2.335,9.07,1.1800000000000002,1.998,4.920999999999999,5.643,7.024,5.1,3.12,-0.299,10.63,-0.8899999999999999,5.08,337
1928-03-01,7.447999999999999,9.991,3.1129999999999995,9.986,2.725,3.971,5.656000000000001,5.568,6.363,5.11,5.4350000000000005,2.8560000000000003,11.232,1.039,7.2269999999999985,338
1928-04-01,11.543,11.246,7.447999999999999,11.701,6.275,9.997000000000002,8.825999999999997,7.182,7.808000000000002,8.471,11.729,10.903,12.21,6.545999999999999,14.302,339
1928-05-01,13.417,13.871,10.192,13.737,8.551,11.655,11.361999999999998,9.447,10.893,11.005999999999998,13.341,12.738,14.393999999999998,8.460999999999999,16.99,340
1928-06-01,19.55,20.036,14.164,17.499000000000002,14.184,17.428,14.970999999999998,11.059,12.237,14.047,19.173,18.125,19.678,13.788,21.968000000000004,341
1928-07-01,24.257,24.697,18.481,21.27,19.15,22.396,18.842,14.056,14.577,17.545,24.447,23.09,24.229,18.472,25.437,342
1928-08-01,23.785,23.503,16.599,20.059,17.121,20.729000000000006,17.325,13.623,14.21,16.669999999999998,22.82,21.778,22.076,16.352,25.473000000000003,343
1928-09-01,19.007,20.059,12.898,17.159000000000002,12.26,15.33,13.93,11.541,12.352,13.746,17.575999999999997,17.458,20.356,11.647,22.145000000000003,344
1928-10-01,14.058,14.541,8.610000000000001,13.493,7.267,10.425999999999998,9.978,9.199,10.531,10.37,11.97,10.263,15.459,6.979,15.916,345
1928-11-01,9.764,9.504,6.065,10.836,3.779,6.523,7.383999999999999,7.182,7.989,8.215,8.429,7.290999999999999,11.031,3.625,12.974,346
1928-12-01,4.431,5.688,-0.6209999999999999,6.885000000000002,-1.723,-0.122,1.939,3.7920000000000007,5.419,2.656,1.507,-0.7040000000000001,7.7639999999999985,-3.836,6.107,347
1929-01-01,1.6189999999999998,4.856999999999998,-4.956,4.066000000000002,-5.681,-4.806,-1.885,2.112,3.91,-1.0269999999999997,-2.965,-4.417,7.874,-8.106000000000002,4.251,348
1929-02-01,0.5619999999999994,7.575,-9.099,3.858000000000001,-7.2810000000000015,-6.46,-4.504,1.4369999999999998,4.848,-4.808999999999998,-4.941,-7.622000000000001,9.912,-10.729,2.123,349
1929-03-01,6.931,10.1,2.599,9.654000000000002,2.454,3.379,5.228,6.303,7.465,4.572,4.29,1.3259999999999998,12.562,0.1319999999999999,6.543999999999999,350
1929-04-01,9.585,12.313,4.48,10.576999999999998,4.152,6.7570000000000014,6.183,5.8900000000000015,7.447999999999999,5.681000000000001,8.244,7.0920000000000005,14.182,3.2510000000000003,11.989999999999998,351
1929-05-01,15.879,14.604,13.072,15.026,11.319,15.275,13.469,10.043,10.803,12.76,16.99,16.445,15.206,11.86,19.311,352
1929-06-01,20.102,20.266,14.559,17.855999999999998,14.867,17.987000000000002,14.905,11.728,12.667,13.99,19.671,18.51,20.267,14.165,22.33,353
1929-07-01,22.51,23.077,17.669,20.082,17.136000000000006,20.224,18.238,14.22,14.819,17.363000000000003,21.892,20.249,22.282,16.697,24.213,354
1929-08-01,21.602,22.355,17.329,19.135,15.757,19.997,17.325,13.505,14.386,16.942,21.925,21.583,22.44,16.062,25.313,355
1929-09-01,19.505,19.683,15.807,19.109,15.071,16.331,17.378999999999998,13.745,14.231,16.814,17.488999999999994,15.262,20.355,13.412,18.987,356
1929-10-01,14.172999999999998,14.264,9.638,13.510000000000002,8.079,11.068,10.305,8.646,9.651,10.742,12.814,11.664,15.917,7.822999999999999,15.869000000000002,357
1929-11-01,10.03,9.817,4.584999999999999,10.127,2.9160000000000004,6.3260000000000005,6.186,6.496,7.455,6.871,8.4,7.305999999999999,11.967,2.7030000000000003,13.173,358
1929-12-01,6.5920000000000005,8.242,3.196,8.895,1.057,2.395,5.192,5.285,6.021,5.61,4.0230000000000015,1.89,10.634,-0.3380000000000001,8.067,359
1930-01-01,5.742000000000001,7.0,1.906,8.426,0.0830000000000001,1.064,4.743,5.131,5.323,5.249,2.455,-0.0330000000000001,9.0,-1.9250000000000005,6.8420000000000005,360
1930-02-01,4.872999999999998,5.081,-0.2,6.439,-1.4409999999999998,0.8809999999999999,2.044,2.9530000000000003,3.309,2.351,2.732,0.879,7.555,-3.3110000000000004,6.553,361
1930-03-01,8.941,10.328,4.409,10.075,3.526,6.91,6.037000000000001,4.881,5.899,5.582000000000001,8.519,7.0760000000000005,11.978,3.1900000000000004,10.512,362
1930-04-01,11.181,10.215,8.327,11.909999999999998,6.67,10.231000000000002,9.526,7.263,8.032,9.021,11.854,11.007,11.184,6.856999999999998,13.912999999999998,363
1930-05-01,14.35,15.47,11.693,14.297,9.594,13.486,12.239,9.59,10.696,11.871,15.149,14.389,16.345,10.268,16.965,364
1930-06-01,20.767,18.744,18.202,18.899,16.779,19.686,18.258,13.34,13.800999999999998,17.680999999999997,21.156,19.234,18.327,16.862000000000002,21.19,365
1930-07-01,21.728,21.301,16.618,18.564,15.061000000000002,19.206,16.625,13.598,14.397,16.595000000000002,21.399,20.722,20.67,15.466,24.547,366
1930-08-01,21.329,23.277,16.294,19.142,15.314,18.4,17.221999999999998,13.932,14.085,17.006999999999998,20.303,19.785,23.068,14.626,24.273000000000003,367
1930-09-01,19.183,20.121,13.424,17.290000000000006,12.975,16.276,14.379,12.306,13.129,14.45,18.321,17.628,20.373,12.282,21.35100000000001,368
1930-10-01,13.572,16.308,8.681000000000001,13.856,7.35,9.814,10.458,9.245,10.265999999999998,10.754,11.74,11.042000000000002,16.957,6.3530000000000015,16.163,369
1930-11-01,10.91,11.208,5.784,11.398,4.715,7.567,7.279,5.945,6.920999999999999,7.77,9.253,7.0520000000000005,12.667,3.655,11.866,370
1930-12-01,6.114,7.755,0.255,7.729,-0.594,1.15,2.372,4.553999999999999,5.965,3.033,2.835,1.1,10.103,-2.611,8.812000000000001,371
1931-01-01,4.992,6.444,-0.21,6.879,-1.952,0.5599999999999999,2.211,3.627,4.982,2.905,2.423,0.4330000000000001,8.613000000000001,-3.3950000000000005,7.545,372
1931-02-01,4.534,6.875,-1.2200000000000002,6.6000000000000005,-2.58,0.565,1.339,3.964,5.446000000000001,1.793,2.5540000000000003,1.4,9.314,-3.426,7.415,373
1931-03-01,7.435,11.234000000000002,0.5259999999999998,9.238,0.3690000000000002,2.512,3.5649999999999995,3.997,5.9190000000000005,3.1830000000000003,4.317,3.174,12.625,-1.6319999999999997,9.592,374
1931-04-01,9.857,12.028,5.776,11.396999999999998,5.0310000000000015,7.6030000000000015,7.576,6.827999999999999,8.011000000000001,7.334,9.191,8.0,13.396,4.1160000000000005,11.359000000000002,375
1931-05-01,16.087,15.383,15.061,15.672,12.523,15.883,14.46,10.017,10.667,14.024,17.48,16.549,15.404000000000002,13.568,17.659000000000002,376
1931-06-01,21.816,21.227,16.115000000000002,19.062,16.494,19.912,16.743000000000002,12.399,13.588,15.517,21.768,20.597,20.165,16.12,23.128,377
1931-07-01,22.785,22.147,17.098,18.847,15.658,20.69,17.099,13.752,14.345,16.990000000000002,22.918000000000003,22.192,20.903,16.262,25.78,378
1931-08-01,21.94,21.64,15.789,18.239,14.257,18.9,15.92,12.929,14.148,16.086,21.213,20.82,20.678,14.405,25.165,379
1931-09-01,15.871999999999998,17.503,10.49,14.416,8.581,11.871,11.594,10.668,12.144,12.130999999999998,13.739,13.354,18.569000000000003,8.16,20.206000000000003,380
1931-10-01,13.271999999999998,14.514,7.380000000000001,12.866,6.727,9.338,8.902000000000003,8.387,9.719,9.562,10.85,9.458,16.105999999999998,5.468999999999999,15.504,381
1931-11-01,10.013,10.199000000000002,4.598,10.863,3.893,5.292999999999999,7.018000000000002,7.404,8.288,7.404,6.744999999999999,4.462999999999999,12.135,1.925,10.459,382
1931-12-01,4.018,4.95,-0.2540000000000001,6.300000000000002,-2.256,-1.0419999999999998,2.07,5.49,7.178,3.382,0.4330000000000003,-2.285,7.465,-4.025,5.022,383
1932-01-01,5.033,6.044,1.35,7.749,-0.478,-0.1689999999999999,3.763,6.178999999999999,7.474,4.561999999999999,0.6179999999999999,-2.43,8.118,-2.393,4.9910000000000005,384
1932-02-01,1.7599999999999998,4.657,-2.0530000000000004,4.792,-4.353999999999999,-4.061000000000001,0.5109999999999997,4.207,5.102,1.826,-2.9160000000000004,-5.53,7.6,-6.468999999999999,3.414,385
1932-03-01,5.728,9.817,0.983,8.789000000000001,0.3630000000000004,0.6269999999999998,3.872,4.946000000000001,6.202999999999999,3.686,1.7860000000000005,-0.1639999999999997,11.663,-1.829,7.305999999999999,386
1932-04-01,9.815,10.328,6.965000000000002,10.642,4.678999999999999,8.297,7.558,5.992999999999999,6.98,7.449000000000002,10.076,9.611,11.536,5.343999999999999,12.885,387
1932-05-01,15.013,14.661,12.679,14.233,9.982,14.446,12.597,9.271,10.257,12.553,16.18,15.536,15.018,11.257,17.596999999999994,388
1932-06-01,17.723,17.96,14.578,17.008,13.042000000000002,16.523,15.611,12.473,14.220999999999998,15.05,18.247,17.789,18.214,13.138000000000002,21.624,389
1932-07-01,20.922,20.726,18.24,18.367,15.368000000000002,20.107,17.823999999999995,14.223,15.047,18.018,22.172,21.438,20.486,16.737000000000002,24.881,390
1932-08-01,22.831000000000003,23.038,19.126,20.775,18.002,21.115,19.904,15.021,15.665,19.277,22.512,20.617,22.596,17.392,24.187,391
1932-09-01,21.199,19.313,15.357,18.303,15.239,18.85,15.614,11.879,12.652,15.295,20.648000000000003,19.389,19.64,15.222,22.688,392
1932-10-01,14.887999999999998,13.557,8.464,13.065,7.225,10.970999999999998,9.506,8.036,9.095,9.824,13.5,13.773,14.704999999999998,6.957999999999999,20.025,393
1932-11-01,9.949,10.357,4.071999999999999,10.475,3.4290000000000003,5.57,5.598,6.465,7.75,6.178999999999999,7.077000000000001,4.614,12.101,1.923,11.308,394
1932-12-01,7.172000000000001,7.567,0.477,8.187000000000001,-0.41,1.483,3.1660000000000004,5.581,6.638999999999999,4.079,3.083,1.004,9.562,-2.207,8.35,395
1933-01-01,3.798,4.875,-2.937,5.239,-3.847,-2.131,-0.012,2.9770000000000003,4.263,0.6990000000000001,-0.5890000000000002,-3.2460000000000004,7.421,-6.2650000000000015,5.13,396
1933-02-01,4.869,6.864,-0.004,7.3450000000000015,-1.213,0.4799999999999999,2.625,4.298,5.216,3.053,2.0890000000000004,0.359,8.783,-2.784,7.138999999999999,397
1933-03-01,7.851,9.851,5.29,10.558000000000002,3.5980000000000003,5.4,7.459,7.005,7.766,7.2810000000000015,6.658,4.692,11.640999999999998,2.319,7.965999999999998,398
1933-04-01,11.182,13.483,6.928000000000001,12.502999999999998,6.707999999999999,8.261000000000001,8.934999999999997,8.1,9.184,8.449000000000002,9.586,7.871,14.866,4.973,11.396,399
1933-05-01,14.257,17.119,11.658,14.993,9.594,12.637,12.666,10.528,11.521,12.291,14.352,13.576,18.111,9.353,15.968,400
1933-06-01,16.938,18.006,14.556,16.649,11.91,15.309,15.42,13.639,14.168,15.523,17.188000000000002,16.377000000000002,18.555,12.021,20.309,401
1933-07-01,21.766,23.219,18.377,20.231,17.087,19.699,18.87,15.890999999999998,16.384,18.37,21.376,19.842,22.697,16.24,23.25500000000001,402
1933-08-01,22.051,24.837,17.487000000000002,20.691,17.04,19.314,18.592,15.545,15.979,18.021,20.962,19.462,24.004,15.663,23.285,403
1933-09-01,18.683,19.679,13.994000000000002,17.833000000000006,13.045,15.163,15.474,13.548,14.433,15.52,16.676,14.816,19.242,11.773,19.053,404
1933-10-01,14.91,14.470999999999998,8.847000000000001,13.844,7.888999999999999,10.646,10.21,9.369,10.367,10.672999999999998,12.421,11.11,15.244000000000002,6.8530000000000015,16.465,405
1933-11-01,9.017,7.684000000000001,2.458,8.632,1.0680000000000005,4.676,4.102,5.766,6.738,4.839,7.138,6.566,9.814,0.77,13.822,406
1933-12-01,3.469,3.72,-4.209,3.726000000000001,-4.862,-3.4160000000000004,-2.604,2.7210000000000005,4.488,-1.1239999999999997,-1.598,-3.635,6.154999999999999,-6.968999999999999,5.955,407
1934-01-01,4.021,4.7780000000000005,0.0609999999999999,6.339,-2.008,-0.7879999999999999,1.944,4.839,6.3210000000000015,2.773,0.4259999999999999,-2.327,6.956,-3.654,5.6720000000000015,408
1934-02-01,5.172999999999999,5.751,1.062,6.48,-0.743,0.8799999999999999,2.339,4.772,5.731,3.665,2.186,-0.6749999999999999,7.969999999999999,-2.458,5.0150000000000015,409
1934-03-01,8.64,7.667000000000001,4.34,9.019,2.651,7.223,5.090999999999998,4.868,6.005,5.358,9.189,8.085,9.281,3.189,11.27,410
1934-04-01,12.307,10.752,10.345,12.542,8.47,11.86,10.817,6.875,7.200000000000001,10.456,13.630999999999998,13.032,11.356,8.798,14.561,411
1934-05-01,16.835,16.083,13.482,15.74,12.642,15.848,13.134,9.978,10.511,12.566,17.602,17.032,16.750999999999998,12.595999999999998,18.713,412
1934-06-01,19.345,20.531,16.392,18.272,14.565,17.144000000000002,16.57,13.045,14.394,15.884,18.851,18.259,20.368,14.153,22.057,413
1934-07-01,22.526,23.657,18.469,20.594,17.328000000000007,20.113,18.804,15.921,16.87,17.995,21.695,20.426,22.582,16.872,24.871,414
1934-08-01,21.21,21.272,16.871,18.467,14.914,18.841,17.082,13.843,14.303,16.965999999999998,20.958,20.563,20.747,15.234000000000002,24.75,415
1934-09-01,19.017,20.416,15.896,18.045,14.134,16.678,16.643,12.978,13.146999999999998,16.592,18.105,16.831999999999994,20.321,13.539,21.063,416
1934-10-01,13.616,15.062,9.618,13.62,7.641,9.862,11.025,9.417,10.044,11.613,11.659,10.99,16.633,6.843,16.583000000000002,417
1934-11-01,9.556,7.319000000000001,3.973,8.629,1.914,5.789,5.181,6.091,7.05,6.359999999999999,7.8969999999999985,7.036999999999999,9.372,2.194,13.003,418
1934-12-01,7.635,8.873000000000003,4.327,9.846,2.024,4.726999999999999,6.72,7.3530000000000015,8.437000000000001,7.145,6.056000000000001,3.505,10.923,1.6689999999999996,9.074,419
1935-01-01,1.985,4.313,-1.127,5.675,-3.85,-3.272,1.852,4.7940000000000005,5.961,2.877,-2.0540000000000003,-4.177,6.965000000000002,-5.908,4.776,420
1935-02-01,5.364999999999998,6.707999999999999,1.804,8.097000000000001,-0.0949999999999999,1.029,4.013999999999999,5.472,6.431,4.582,2.165,-0.5869999999999999,8.658,-1.968,7.154,421
1935-03-01,6.916,9.731,2.977,9.204,1.7840000000000005,3.779,5.537999999999999,6.436,7.447,5.443,5.235,3.588,12.185,0.076,8.077,422
1935-04-01,10.729,12.132,7.371,11.593,5.444,8.743,8.344,6.97,8.01,8.163,10.68,10.088,13.236,5.319999999999999,13.523,423
1935-05-01,13.765999999999998,12.944,10.484000000000002,13.636,8.923000000000002,12.514,11.371,9.043,10.678,10.944,14.436,14.355,13.902,9.153,17.994,424
1935-06-01,20.65,19.583,17.343,18.525,16.102999999999998,19.799,17.208000000000002,13.023,13.403,16.643,21.421,20.242,18.616,16.322,23.05,425
1935-07-01,22.876,23.611,17.995,20.299,17.471,20.095,18.58,14.88,15.432,17.857000000000006,21.85,20.501,22.566,16.480999999999998,24.41200000000001,426
1935-08-01,21.408,21.905,17.014,19.016,15.302,18.651000000000003,17.846999999999994,14.753,15.309,17.590999999999998,20.64,20.164,21.664,15.118,24.501,427
1935-09-01,19.02,20.533,14.065,17.389,13.213,15.383,14.792,12.028,13.042,14.839,17.067,16.439999999999998,20.353,12.193,21.251,428
1935-10-01,14.982,12.922,8.617,12.738,7.48,12.163,9.559,8.522,9.593,10.153,14.409,13.919,14.502,7.737999999999999,18.214,429
1935-11-01,10.487,9.376,5.058,10.329,3.651,5.6370000000000005,6.979,6.327999999999999,6.609,7.672999999999999,7.332999999999998,5.257999999999999,11.088,2.345,11.54,430
1935-12-01,5.747000000000001,7.705,0.0589999999999999,7.066000000000002,-2.0540000000000003,1.0590000000000002,2.09,3.1020000000000003,4.129,2.99,3.3960000000000004,1.994,9.664,-3.005,9.178,431
1936-01-01,7.757999999999999,8.571,2.629,9.045,1.3410000000000006,4.209,4.621,3.694,4.2970000000000015,4.978,6.113,4.185,10.409,-0.3010000000000006,9.787,432
1936-02-01,6.311999999999999,8.881,0.0819999999999999,7.79,-0.489,2.5380000000000003,2.247,3.194,4.9830000000000005,2.616,3.902,1.7400000000000002,10.653,-1.922,8.125,433
1936-03-01,9.322,9.755,5.17,10.575,4.271,7.522,7.245999999999999,6.442,7.386,6.856,9.09,7.837999999999999,10.992,3.942,11.043,434
1936-04-01,11.31,11.644,6.45,11.015999999999998,5.695,9.714,6.859999999999999,5.885,6.957999999999999,6.391000000000001,11.586,11.213,12.995,6.216,14.417,435
1936-05-01,15.199000000000002,13.415,12.638,15.153,11.27,14.782,13.339,9.979,10.856,12.72,16.485,15.525,14.207999999999998,11.359000000000002,16.558999999999994,436
1936-06-01,18.58,17.535,16.272000000000002,17.477999999999998,13.902,17.523,16.6,12.913,13.65,16.36,19.181,17.924000000000003,17.291999999999998,14.074000000000002,20.71,437
1936-07-01,22.114,21.532,17.291,18.607,15.524,20.584,16.964000000000002,13.945,14.555,16.956000000000003,22.914,22.77,20.734,16.28,25.358,438
1936-08-01,21.315,22.904,16.667,19.217,15.617,18.355,17.332,14.452,15.444,17.224999999999998,20.156,19.015,22.823,14.408,23.96,439
1936-09-01,18.484,19.938,13.414,17.375,12.421,15.216,14.734000000000002,12.973,13.84,14.729,16.855999999999998,15.724999999999998,20.227,11.683,20.16200000000001,440
1936-10-01,10.782,12.543,6.164,11.369000000000002,4.355,6.182,7.995000000000001,8.774000000000001,10.503,8.940999999999997,7.914,7.508000000000001,14.608,3.362,15.415,441
1936-11-01,8.74,8.937999999999999,3.672,9.657,2.53,4.68,5.22,5.777,6.897,5.979,6.299,4.795999999999999,10.73,1.145,11.336,442
1936-12-01,5.766,5.296,1.2679999999999998,7.4300000000000015,-0.168,0.742,2.882,5.175000000000002,6.409,3.901,2.349,0.343,7.550999999999998,-2.231,6.327000000000001,443
1937-01-01,4.947,7.178,-1.209,8.325,-0.698,-1.171,3.286,5.033,5.965,2.849,0.363,-2.476,8.656,-4.409,4.942,444
1937-02-01,7.524,9.732,2.072,9.684,1.493,2.984,4.988,4.97,6.029,4.8100000000000005,4.457,1.931,10.973,-0.6769999999999998,8.556000000000001,445
1937-03-01,8.542,8.648,3.035,8.761000000000001,1.845,6.279999999999999,4.124,3.448,4.35,4.102,8.523,8.235,9.976,2.253,12.199000000000002,446
1937-04-01,10.763,12.595,8.056000000000001,12.206,6.151,8.595,9.125,7.982,9.128,8.917000000000002,10.211,9.114,13.901,5.619,13.154000000000002,447
1937-05-01,16.05,15.648,14.954,16.06,12.435,15.594,14.720999999999998,10.751,11.368,14.219,17.131999999999998,16.344,15.981,13.044,17.771,448
1937-06-01,20.588,19.308,16.689,18.125,15.267,19.058,16.401,12.594,13.345999999999998,15.957,21.00500000000001,20.18,18.835,15.603000000000002,22.614,449
1937-07-01,21.934,23.19,17.56,19.662,16.678,19.698,17.589000000000002,14.183,14.771,17.256,21.521,20.701,22.554,16.017,24.859,450
1937-08-01,21.33,23.253,17.679000000000006,20.01,15.933,18.538,18.104,14.698,15.548,17.916999999999994,20.413,19.573,22.33,14.99,24.263,451
1937-09-01,18.172,19.103,13.899,16.945999999999998,11.909,15.276000000000002,14.335,12.122,12.771,14.357,17.381,17.549,19.375,11.7,22.064,452
1937-10-01,14.107,13.998,9.501,13.709,7.763,10.705,10.878,9.391,9.597,11.546,12.325,10.812,15.316,7.461,16.28,453
1937-11-01,9.461,11.098,3.177,9.688,2.3160000000000003,4.43,4.703,5.731,7.064,5.486000000000001,6.488,5.449,12.859000000000002,1.116,12.416,454
1937-12-01,4.801,5.739,-0.87,6.3660000000000005,-2.41,0.1849999999999999,1.334,3.144000000000001,4.532,2.024,2.3680000000000003,1.1720000000000002,8.142000000000001,-3.663,7.876,455
1938-01-01,3.67,5.962000000000001,1.133,7.402,-1.4259999999999995,-1.094,3.535,5.346,6.2330000000000005,4.2040000000000015,0.3679999999999999,-2.4480000000000004,8.285,-3.2340000000000004,4.995,456
1938-02-01,4.484999999999999,6.225,0.942,7.1640000000000015,-0.915,0.589,2.9410000000000003,5.122000000000001,6.202000000000001,3.699,2.0500000000000003,0.1859999999999999,8.956,-2.332,5.936,457
1938-03-01,9.076,10.76,7.346999999999999,11.516000000000002,5.659,7.27,8.782,8.539,9.098,8.463000000000001,8.331,6.292000000000001,13.171,4.548,9.126,458
1938-04-01,8.738999999999999,11.859000000000002,5.338000000000001,10.561,3.616,6.191000000000002,6.6770000000000005,7.215,8.266,6.9940000000000015,7.9,7.412000000000001,14.231,2.657,11.361999999999998,459
1938-05-01,13.644,14.158,11.154000000000002,13.681,9.052,12.58,11.503,9.47,10.441,11.363,14.248,13.866,15.29,9.453,16.848,460
1938-06-01,20.694000000000003,21.026,16.354,18.334,15.617,19.593,16.572,12.611,13.027,15.816,21.32,20.023000000000003,20.912,15.765,22.333,461
1938-07-01,22.23,22.439,17.266,18.855,15.885000000000002,20.189,17.041,13.449000000000002,13.932,16.754,22.278,21.555,21.504,16.0,25.450000000000006,462
1938-08-01,21.579,22.226,18.239,19.191,15.585,18.876,18.116,14.116,14.836,18.417,20.782,20.303,21.557,15.442,25.234,463
1938-09-01,18.045,18.309,14.413,17.01,12.618,14.817,15.399,12.469,13.236,15.681,16.342,15.474999999999998,18.297,11.624,20.5,464
1938-10-01,14.54,15.293,8.758000000000001,13.505,7.859,11.291,9.774,9.436,10.447,10.252999999999998,12.913,11.686,16.369999999999994,7.617000000000001,16.875,465
1938-11-01,10.539,11.569,6.823,12.028,5.066000000000002,6.582000000000001,8.66,8.258000000000001,9.158,9.275,7.991,6.207999999999998,13.451,3.661,11.81,466
1938-12-01,5.084,6.428999999999999,-2.067,6.1370000000000005,-2.884,-0.5920000000000001,0.4769999999999999,4.184,5.265,1.12,1.3310000000000002,-0.1479999999999999,8.620999999999999,-4.465999999999998,8.177999999999999,467
1939-01-01,5.884,7.87,2.091,8.342,-0.1519999999999997,1.847,4.192,4.026,4.7170000000000005,4.45,3.65,1.6860000000000002,9.825,-1.826,8.012,468
1939-02-01,6.547999999999999,7.544,1.616,7.939,0.3520000000000001,2.963,3.65,5.723,7.029,4.213,4.397,2.2430000000000003,9.992,-0.987,7.239,469
1939-03-01,5.462000000000001,8.503,2.071,8.283999999999999,-0.008,2.31,4.635,5.747000000000001,7.0,4.877,3.805,2.4,10.745,-1.0989999999999998,7.696000000000001,470
1939-04-01,11.96,11.143,8.919,12.399,7.644,11.627,9.812,7.588999999999999,8.533999999999999,9.261,13.15,12.192,12.512,8.415,13.906,471
1939-05-01,12.919,14.041,10.698,13.505,8.059000000000001,12.385,11.905,10.108,11.313,11.89,14.428999999999998,14.747,15.857,9.088,17.497,472
1939-06-01,18.844,18.266,16.583000000000002,17.727999999999998,14.412,17.909000000000002,16.737000000000002,12.729,13.944,16.248,19.563,18.695,18.218,14.653,20.933000000000003,473
1939-07-01,22.249,21.828000000000003,17.52,18.524,15.415,20.092,17.264,13.684,14.394,17.369000000000003,22.339,21.731,21.089,15.963,25.586,474
1939-08-01,21.869,21.994,18.181,19.098,15.869000000000002,19.427000000000003,17.942,14.526,15.385,18.148,21.348000000000003,20.228,21.265,15.880999999999998,24.422,475
1939-09-01,18.071,19.688,13.853000000000002,16.699,11.832,15.03,14.831,12.874,13.671,15.456,16.942,16.118,20.024,11.467,21.148000000000003,476
1939-10-01,13.357,13.494000000000002,6.4380000000000015,12.461,6.082999999999999,9.448,8.193000000000001,7.798999999999999,8.89,8.16,11.458,10.695,14.579,5.481,17.605999999999998,477
1939-11-01,10.123,10.048,5.267,11.499,4.337,5.882000000000001,7.723000000000001,7.7,8.925,7.829,7.427,5.409,11.573,2.681,11.698,478
1939-12-01,5.067,6.497000000000001,-1.811,6.3740000000000006,-2.491,-0.7940000000000002,0.8369999999999997,3.6750000000000007,4.697,1.589,1.2700000000000002,0.295,8.961,-4.935,7.919,479
1940-01-01,1.6989999999999998,5.57,-9.094,3.1330000000000005,-6.698,-5.992000000000001,-5.233,0.3080000000000003,2.8130000000000006,-4.904,-4.774,-6.774,8.548,-10.259,3.784,480
1940-02-01,4.8180000000000005,9.252,-4.598,7.935,-1.481,-2.5200000000000005,0.432,3.197,5.827000000000001,-0.9119999999999996,-1.0969999999999995,-2.7989999999999995,11.026,-6.058,6.961,481
1940-03-01,7.726,11.865,2.835,10.325,2.544,3.738,5.782,5.69,6.96,5.191,4.939,2.8110000000000004,13.355,0.423,8.365,482
1940-04-01,10.648,12.409,7.94,12.198,6.428999999999999,9.321000000000002,9.239,7.414,8.853,8.774000000000001,10.664,9.605,13.702,6.403,12.308,483
1940-05-01,14.755,15.228,12.298,15.298,10.451,13.2,13.555,11.152,11.749,13.083,14.687,13.343,15.55,9.933,15.939,484
1940-06-01,17.826999999999995,18.635,16.580000000000002,17.908,13.618,17.205,17.102,14.571,15.348,16.508,18.745,17.634,19.138,14.134,20.523000000000003,485
1940-07-01,20.643,21.827,16.416,18.443,14.796,18.69,16.361,13.437,13.95,16.320999999999998,20.666,20.339,21.118,14.954,24.402,486
1940-08-01,20.082,22.831,14.802,18.58,14.306,16.755000000000006,15.685,13.861,15.238,15.596999999999998,18.318,17.252000000000002,23.443,13.111,22.285,487
1940-09-01,18.63,19.293,12.751,16.89,12.533,15.353000000000002,13.683,11.437,12.602,13.521,17.035,16.339000000000002,19.811,11.83,20.599,488
1940-10-01,13.819,12.964,7.463999999999999,12.724,7.018000000000002,10.081,8.961,8.839,9.871,9.168,12.050999999999998,11.175999999999998,14.206,6.614000000000001,16.768,489
1940-11-01,10.144,9.336,5.252000000000001,10.482,3.46,6.997999999999999,6.817,6.627000000000002,7.492000000000001,7.499,9.01,7.4849999999999985,11.144,3.085,12.741,490
1940-12-01,1.87,4.775,-3.145,4.774,-5.164,-4.454,-0.1300000000000003,4.102,5.473,1.1350000000000002,-2.648,-4.392999999999999,7.308,-7.487999999999999,5.035,491
1941-01-01,3.594,4.905,-5.664,4.43,-4.547,-2.016,-2.236,1.0750000000000002,2.4540000000000006,-2.2180000000000004,0.164,-1.5650000000000002,7.175000000000002,-6.706,6.928,492
1941-02-01,5.648,7.766999999999999,-0.452,7.615,-0.7669999999999999,1.597,2.231,3.3760000000000003,4.382,1.821,3.817,2.9210000000000003,9.687,-2.185,9.291,493
1941-03-01,8.301,9.832,3.462,10.141,3.1910000000000003,5.414,5.903,4.68,5.915,5.074,6.961,5.465,11.015999999999998,2.0660000000000003,9.774,494
